voltage_v,current_a,active_power_kw,reactive_power_kvar,load_demand_kwh,household_type,occupancy_level,appliance_usage_category,deviation_neighborhood_ratio,zero_consumption_flag,load_spike_flag,fraudulent,broader_zone,locality
229.2,69.27,15.41,4.76,16.57,Residential,45,Medium,0.92,0,0,0,Central Suburbs,Dadar
228.43,29.51,5.55,2.4,6.03,Residential,11,Low,1.32,0,0,0,Eastern Suburbs,Ghatkopar
235.23,37.8,7.89,0.9,9.39,Residential,2,High,1.24,0,0,0,Central Suburbs,Lower Parel
241.21,42.85,9.37,1.98,9.64,Commercial,13,High,0.89,1,0,0,Industrial / Peripheral,Taloja MIDC
235.81,27.44,7.66,1.7,5.32,Residential,76,High,0.95,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
236.21,7.08,1.95,0.93,1.61,Commercial,276,Medium,0.9,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
219.87,30.03,5.24,1.45,8.08,Residential,6,High,1.3,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
235.26,33.12,6.57,1.87,5.02,Residential,74,Medium,0.83,0,0,0,Powai & Lakeside,Hiranandani Gardens
235.43,18.66,4.64,0.48,4.42,Residential,10,High,0.65,0,0,0,Central Suburbs,Sion
234.49,65.18,13.02,4.49,12.52,Commercial,3,High,1.27,0,0,1,Thane & Beyond,Thane
226.21,10.0,2.45,0.97,3.07,Residential,63,High,0.86,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
223.72,57.97,13.1,5.01,12.76,Commercial,17,Medium,0.93,0,1,1,Industrial / Peripheral,Dharavi
226.34,27.12,3.02,0.87,5.41,Residential,7,Medium,0.87,0,0,0,Western Suburbs,Andheri East
229.1,27.27,5.61,1.37,5.37,Commercial,278,Medium,0.78,0,0,0,Central Suburbs,Sion
230.61,29.11,4.02,1.78,6.0,Residential,62,Medium,0.76,0,0,0,Powai & Lakeside,Powai
230.72,18.85,3.5,0.71,2.68,Commercial,90,Medium,1.01,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
237.17,58.3,10.23,2.92,11.24,Residential,104,Medium,0.72,0,0,0,Powai & Lakeside,Powai
233.35,48.02,9.2,3.81,7.97,Residential,2,Medium,0.75,0,0,0,Western Suburbs,Andheri East
232.2,26.52,6.89,2.2,5.06,Residential,2,High,1.09,0,1,0,Navi Mumbai / Panvel,Panvel
236.96,28.97,6.4,0.82,4.67,Residential,56,Medium,1.26,0,0,0,Powai & Lakeside,Powai
236.12,14.14,2.7,0.99,3.59,Commercial,16,Medium,1.17,1,0,0,Industrial / Peripheral,Mankhurd
224.88,54.28,7.68,1.67,9.33,Residential,17,Low,1.24,0,0,0,Central Suburbs,Dadar
236.16,5.9,1.46,0.27,1.32,Residential,5,Low,1.06,0,0,0,Powai & Lakeside,Hiranandani Gardens
230.87,8.27,2.25,1.55,3.35,Industrial,3,Low,1.25,0,0,0,Western Residential,Kandivali
228.79,64.96,13.79,3.56,13.57,Residential,166,High,1.04,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
227.93,7.09,1.63,0.39,1.9,Commercial,31,Medium,0.75,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
221.2,69.51,15.59,4.76,17.11,Residential,181,Medium,1.16,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
233.04,23.73,4.68,0.87,5.0,Commercial,22,High,1.12,0,0,1,Navi Mumbai / Panvel,Panvel
230.96,18.34,3.86,1.62,4.14,Residential,187,Medium,1.21,0,0,1,Industrial / Peripheral,Mankhurd
229.66,49.6,12.05,2.06,10.62,Residential,6,Medium,1.17,0,0,0,Central Suburbs,Ghatkopar
226.98,65.61,14.38,3.98,14.07,Residential,2,Medium,0.84,0,0,0,Western Suburbs,Juhu
230.04,62.87,13.2,4.02,13.7,Commercial,240,Medium,1.48,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
233.96,48.78,11.55,2.51,11.08,Residential,28,Low,1.0,0,0,0,Powai & Lakeside,Kanjurmarg
237.51,67.39,14.5,4.57,16.17,Residential,14,High,0.96,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
238.98,42.27,7.67,2.92,6.9,Residential,2,Low,1.05,0,0,1,Industrial / Peripheral,Trombay
238.09,57.43,11.17,3.02,11.31,Commercial,191,Medium,0.76,0,0,1,Industrial / Peripheral,Taloja
234.38,68.2,15.2,4.64,14.6,Industrial,2,Low,1.16,0,0,0,Powai & Lakeside,Hiranandani Gardens
233.77,37.55,8.55,2.72,8.68,Residential,3,High,0.63,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
236.27,66.94,14.95,4.07,13.73,Residential,16,Low,1.25,0,0,0,Powai & Lakeside,Kanjurmarg
236.22,62.18,12.34,1.42,9.72,Industrial,118,Medium,1.12,0,0,0,Western Suburbs,Andheri West
226.34,12.73,2.74,1.12,3.25,Commercial,42,Low,0.71,1,0,1,Navi Mumbai / Panvel,Kharghar
228.84,62.73,12.08,2.72,10.29,Residential,12,High,0.61,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
225.67,29.78,4.71,0.63,5.7,Commercial,111,Low,0.94,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
226.8,28.66,6.49,1.24,5.05,Residential,222,Medium,0.81,0,0,0,Western Suburbs,Santacruz
231.56,9.16,2.29,0.6,2.0,Residential,71,Medium,1.17,0,1,0,Industrial / Peripheral,Mankhurd
226.79,35.97,6.36,3.08,7.41,Commercial,69,High,0.81,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
235.04,37.08,6.51,1.35,6.07,Commercial,44,Medium,0.93,1,0,1,Navi Mumbai / Panvel,Belapur
230.83,56.8,11.2,4.37,9.18,Residential,17,Medium,1.14,0,1,1,Industrial / Peripheral,Trombay
235.47,25.69,5.29,1.67,7.9,Commercial,136,Low,0.89,1,1,1,Thane & Beyond,Kalyan
228.92,54.39,11.96,2.72,11.73,Residential,3,High,1.15,0,0,1,Navi Mumbai / Panvel,Belapur
226.64,62.26,12.64,3.72,13.44,Residential,6,High,0.91,0,0,1,Industrial / Peripheral,Sewri
222.39,32.98,5.78,1.99,5.03,Residential,3,High,1.18,0,0,0,Central Suburbs,Lower Parel
229.65,68.17,14.13,3.55,14.63,Residential,2,Medium,0.9,0,0,0,Central Suburbs,Dadar
221.56,56.84,7.79,3.05,8.28,Residential,120,Low,0.73,1,0,0,Thane & Beyond,Thane
231.98,43.19,5.84,0.53,8.02,Residential,2,Medium,1.05,0,0,0,Powai & Lakeside,Powai
232.7,14.79,2.14,0.45,2.5,Residential,5,Low,1.16,0,0,0,Powai & Lakeside,Kanjurmarg
224.75,46.46,9.99,1.39,8.97,Residential,27,Medium,1.27,0,0,0,Western Suburbs,Bandra East
226.44,57.78,10.32,2.61,9.99,Residential,150,Low,1.19,0,0,0,Western Suburbs,Khar
231.02,26.11,5.91,0.45,5.4,Residential,72,Low,1.02,0,1,0,Industrial / Peripheral,Mankhurd
228.25,40.94,9.43,3.13,8.56,Residential,2,High,0.84,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
234.81,38.37,8.42,2.66,7.5,Industrial,3,High,0.97,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
234.62,54.01,11.19,4.09,8.72,Residential,3,Low,1.15,0,0,0,Western Suburbs,Andheri East
232.47,20.02,6.59,1.91,3.26,Residential,19,High,0.86,0,0,0,Central Suburbs,Ghatkopar
241.03,9.13,2.29,0.28,2.73,Residential,12,Medium,0.89,0,0,1,Navi Mumbai / Panvel,Vashi
234.49,54.04,10.3,2.01,11.33,Residential,5,Medium,0.91,0,0,0,Western Suburbs,Juhu
236.87,13.18,2.56,1.11,1.93,Industrial,122,Low,1.04,0,0,0,Powai & Lakeside,Powai
220.85,57.25,11.97,1.47,11.29,Industrial,13,High,0.78,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
227.85,8.1,1.34,0.62,1.28,Residential,2,Medium,0.9,0,0,0,Western Suburbs,Bandra East
230.77,57.98,11.65,1.52,11.39,Commercial,39,High,0.77,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
232.58,60.4,13.1,4.23,13.1,Commercial,7,Low,0.66,0,0,0,Central Suburbs,Dadar
224.63,57.62,11.57,3.65,12.51,Commercial,81,Medium,1.2,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
236.86,65.19,12.02,2.38,11.58,Residential,9,Medium,1.14,0,0,1,Navi Mumbai / Panvel,Kharghar
234.53,27.16,4.69,1.37,4.93,Commercial,8,Low,1.17,0,0,0,Central Suburbs,Sion
233.69,22.51,6.23,1.73,7.15,Residential,10,Medium,0.97,1,0,1,Navi Mumbai / Panvel,Airoli
231.5,36.8,5.98,0.94,5.29,Industrial,37,Medium,1.27,0,0,0,Powai & Lakeside,Hiranandani Gardens
217.58,29.32,5.12,1.74,5.33,Residential,31,Medium,1.13,0,0,0,Powai & Lakeside,Hiranandani Gardens
232.34,29.34,7.12,0.82,5.26,Commercial,7,High,1.31,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
232.63,8.6,1.74,1.61,2.03,Commercial,281,Low,0.98,0,1,0,Industrial / Peripheral,Trombay
227.99,69.66,15.55,5.42,17.01,Residential,4,High,1.03,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
228.15,48.0,9.47,2.15,9.74,Commercial,187,High,1.08,0,0,0,Central Suburbs,Sion
231.58,24.19,5.26,0.82,6.34,Residential,2,Medium,1.2,0,0,0,Western Suburbs,Bandra East
227.31,68.35,15.51,4.63,15.64,Industrial,18,Low,1.25,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
234.55,50.94,10.69,2.07,9.65,Residential,4,High,1.01,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
232.92,66.13,12.33,3.65,12.56,Residential,2,Low,1.21,0,0,0,Western Suburbs,Santacruz
240.58,59.26,11.23,4.22,12.33,Residential,10,Low,0.88,0,0,0,Powai & Lakeside,Hiranandani Gardens
222.68,52.2,9.55,2.38,9.82,Residential,31,Low,1.43,0,0,0,Western Suburbs,Bandra East
220.46,5.35,1.11,0.35,1.04,Residential,3,Low,1.2,0,0,1,Industrial / Peripheral,Mankhurd
230.35,9.06,1.85,0.57,1.39,Industrial,83,Low,0.93,0,0,0,Western Residential,Kandivali
230.7,13.52,2.91,0.21,2.6,Residential,91,High,0.94,0,0,0,Central Suburbs,Ghatkopar
229.1,14.12,2.11,0.84,3.45,Commercial,7,Medium,1.1,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
231.16,58.27,9.27,3.07,8.12,Commercial,17,High,1.1,0,0,0,Central Suburbs,Parel
224.11,19.81,4.22,1.68,4.76,Commercial,24,Low,1.17,0,0,1,Navi Mumbai / Panvel,Belapur
224.55,67.08,14.45,3.67,15.34,Residential,82,Medium,0.85,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
229.7,34.9,7.99,0.88,7.66,Commercial,246,Medium,1.3,0,0,0,Central Suburbs,Parel
231.19,39.52,8.52,2.88,6.93,Residential,91,Low,1.27,0,0,0,Western Residential,Kandivali East
239.06,51.75,10.12,3.08,10.37,Commercial,7,Low,0.98,0,1,1,Industrial / Peripheral,Dharavi
228.84,59.13,12.57,4.44,11.99,Residential,2,High,1.01,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
230.32,57.27,13.6,2.1,14.3,Commercial,78,Low,1.11,0,0,0,Central Suburbs,Kurla
223.0,52.56,8.26,2.2,9.14,Commercial,9,Low,1.34,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
235.04,46.37,11.56,2.35,10.65,Residential,2,Medium,1.12,0,0,1,Industrial / Peripheral,Taloja MIDC
227.78,55.64,11.34,1.26,10.4,Commercial,2,Medium,1.07,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
230.21,6.08,1.23,0.17,1.78,Residential,2,Low,0.87,0,0,0,Western Residential,Kandivali
233.76,47.73,11.96,3.41,11.81,Residential,175,Medium,1.03,0,0,0,Central Suburbs,Lower Parel
226.98,50.22,7.44,1.65,7.59,Residential,55,Medium,1.01,0,0,0,Western Suburbs,Khar
238.95,62.49,12.06,3.86,11.74,Residential,42,Medium,0.91,0,0,0,Western Suburbs,Khar
227.05,31.14,5.79,2.07,3.54,Commercial,107,Medium,0.95,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
220.26,27.13,4.64,2.97,5.73,Residential,2,Low,1.2,0,0,0,Eastern Suburbs,Vikhroli
235.33,30.28,7.41,1.36,9.44,Residential,9,Medium,0.97,0,0,1,Industrial / Peripheral,Mankhurd
235.78,56.52,10.67,3.27,13.17,Residential,152,Low,0.86,0,0,0,Powai & Lakeside,Powai
225.64,33.77,8.45,2.72,6.71,Residential,51,Medium,1.01,0,0,1,Industrial / Peripheral,Sewri
230.27,66.42,13.32,4.13,14.2,Residential,3,Medium,1.21,0,0,1,Navi Mumbai / Panvel,Kharghar
243.65,26.32,4.9,1.08,4.82,Commercial,23,Low,0.96,0,0,1,Industrial / Peripheral,Sewri
231.21,32.78,6.53,2.39,6.4,Residential,18,High,1.11,0,0,1,Navi Mumbai / Panvel,Airoli
237.74,33.53,10.25,2.43,8.19,Residential,2,High,1.12,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
243.84,36.6,7.28,1.57,6.24,Residential,2,Low,1.24,0,0,1,Thane & Beyond,Bhiwandi
233.77,7.22,1.81,0.69,2.01,Commercial,2,High,1.16,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
229.71,39.8,7.93,2.04,7.38,Residential,100,Low,0.86,0,1,1,Industrial / Peripheral,Taloja
225.1,50.41,11.25,4.02,10.56,Residential,49,Medium,0.94,0,0,0,Western Suburbs,Santacruz
230.38,8.42,1.46,0.29,1.61,Residential,86,High,0.97,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
225.43,14.28,4.93,2.12,3.21,Residential,31,Medium,1.15,0,0,1,Industrial / Peripheral,Sewri
231.91,60.17,11.84,2.87,13.61,Commercial,226,Low,1.17,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
234.07,9.99,2.09,0.83,2.81,Residential,7,Low,1.19,0,0,0,Eastern Suburbs,Mulund
226.42,7.44,1.76,0.24,2.39,Commercial,77,Low,0.98,0,0,0,Central Suburbs,Parel
236.98,34.39,8.52,1.67,9.82,Commercial,5,Medium,0.76,0,0,0,Central Suburbs,Kurla
229.04,24.08,3.35,0.72,2.14,Residential,145,Low,1.22,0,0,0,Eastern Suburbs,Vikhroli
227.44,28.54,7.03,3.02,6.85,Residential,159,High,0.88,1,0,0,Industrial / Peripheral,Taloja
232.97,8.18,1.91,0.36,2.64,Residential,100,Medium,1.18,0,0,0,Western Suburbs,Bandra West
231.61,66.84,14.65,3.59,16.26,Residential,3,Medium,1.05,1,0,0,Industrial / Peripheral,Trombay
226.56,60.51,10.95,2.51,10.4,Industrial,26,High,0.73,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
234.59,37.85,7.38,1.55,10.04,Commercial,10,Low,0.81,1,1,0,Industrial / Peripheral,Sewri
224.43,45.83,8.3,2.82,6.26,Residential,23,Medium,0.82,0,0,0,Central Suburbs,Kurla
236.52,35.85,7.83,2.55,6.88,Residential,87,Medium,0.74,1,0,1,Industrial / Peripheral,Taloja
230.1,22.37,4.04,0.64,3.27,Residential,18,High,0.96,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
229.53,58.18,11.16,2.2,12.96,Residential,30,Medium,1.11,0,0,1,Industrial / Peripheral,Taloja
224.85,23.89,5.37,0.51,4.61,Residential,118,High,1.15,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
232.85,11.73,3.47,1.23,2.92,Residential,22,High,0.78,0,0,0,South Mumbai,Cuffe Parade
229.98,11.14,3.95,0.67,3.2,Residential,238,Low,1.36,0,0,0,Eastern Suburbs,Ghatkopar
225.7,20.93,5.15,1.33,5.9,Industrial,38,Medium,1.12,0,0,0,Western Suburbs,Santacruz
223.75,47.37,11.2,3.97,10.83,Commercial,2,Medium,0.98,0,0,0,South Mumbai,Cuffe Parade
217.45,54.02,10.73,2.9,11.13,Residential,156,Low,0.82,0,0,0,Western Suburbs,Khar
234.43,11.46,1.57,0.3,2.04,Commercial,73,Medium,1.12,0,0,0,Central Suburbs,Sion
226.57,57.28,12.64,4.54,13.16,Residential,226,Medium,0.95,0,0,0,Western Suburbs,Bandra East
230.01,60.45,12.93,3.54,11.5,Commercial,107,Low,0.61,1,0,0,Industrial / Peripheral,Sewri
224.15,18.23,5.69,2.17,5.15,Residential,90,Medium,0.84,0,0,0,Western Suburbs,Santacruz
228.23,60.98,10.76,2.56,12.06,Commercial,5,High,0.73,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
230.62,7.82,1.85,0.74,2.6,Commercial,7,High,0.86,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
232.7,24.87,7.09,3.13,6.56,Commercial,18,Low,1.03,0,1,0,Thane & Beyond,Thane
234.88,38.61,7.22,2.13,8.96,Commercial,162,Medium,1.32,0,0,1,Thane & Beyond,Kalyan
228.91,5.8,1.15,0.21,1.44,Industrial,273,Low,1.19,0,0,0,Powai & Lakeside,Hiranandani Gardens
240.85,11.03,2.24,0.79,2.67,Residential,11,Medium,1.03,0,1,1,Industrial / Peripheral,Sewri
227.71,22.36,5.76,2.07,4.39,Residential,33,Medium,0.75,0,0,0,Western Suburbs,Bandra West
227.04,19.54,3.92,0.44,4.91,Residential,5,High,0.73,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
227.81,31.51,9.11,0.77,6.92,Commercial,19,Low,0.96,0,1,1,Industrial / Peripheral,Taloja
231.37,37.29,5.67,0.68,5.48,Residential,3,Low,1.01,0,0,1,Industrial / Peripheral,Taloja MIDC
230.96,31.28,6.25,1.03,5.18,Residential,19,Medium,1.31,1,0,1,Industrial / Peripheral,Taloja
228.14,25.54,7.46,1.23,7.72,Industrial,14,High,0.86,0,0,1,Industrial / Peripheral,Dharavi
228.28,52.17,10.81,2.45,10.64,Commercial,162,Low,0.89,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
226.17,54.87,8.8,1.92,9.95,Industrial,39,Medium,0.95,0,0,0,Western Suburbs,Santacruz
222.99,15.35,2.98,0.51,2.14,Residential,172,Medium,1.19,0,1,0,Industrial / Peripheral,Taloja
228.29,43.53,9.82,1.59,8.72,Residential,2,High,0.81,0,0,0,Central Suburbs,Parel
232.45,25.85,7.5,1.39,9.96,Commercial,12,Medium,0.97,0,0,0,Central Suburbs,Sion
232.72,25.82,7.81,1.24,8.98,Commercial,2,High,1.0,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
225.5,19.66,4.75,1.31,4.29,Residential,59,Medium,1.06,0,0,0,Western Suburbs,Juhu
227.55,29.78,4.58,0.99,5.52,Commercial,147,High,0.97,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
224.35,18.19,5.5,1.76,5.34,Residential,100,Low,0.97,0,0,0,Powai & Lakeside,Hiranandani Gardens
226.4,31.9,5.65,0.82,4.3,Commercial,142,Medium,1.13,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
227.92,7.14,1.77,0.23,2.21,Residential,47,Low,1.23,0,0,1,Industrial / Peripheral,Sewri
232.17,51.95,8.38,1.46,7.93,Industrial,150,Medium,0.91,0,0,0,Central Suburbs,Dadar
227.34,61.28,10.63,3.11,13.83,Residential,242,Low,0.54,0,1,0,Navi Mumbai / Panvel,Airoli
235.74,37.45,8.45,2.98,6.81,Residential,193,Medium,0.66,0,0,0,Powai & Lakeside,Kanjurmarg
224.56,9.89,3.26,0.3,3.35,Residential,16,Medium,1.29,0,0,1,Navi Mumbai / Panvel,Panvel
234.09,25.61,6.87,1.45,6.95,Commercial,12,Low,0.5,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
227.97,69.25,14.7,4.06,15.37,Residential,2,Medium,0.89,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
232.74,13.81,3.0,0.76,3.39,Industrial,4,Low,1.1,0,0,0,Western Residential,Borivali
237.71,15.61,4.26,1.03,2.82,Residential,46,Low,1.13,0,0,0,Western Residential,Kandivali
234.14,52.52,10.39,3.54,11.54,Residential,7,High,1.0,0,0,1,Industrial / Peripheral,Taloja MIDC
233.47,40.46,8.45,1.84,6.87,Residential,195,Medium,1.05,0,0,0,Western Suburbs,Bandra East
226.1,67.5,14.53,5.16,15.09,Residential,2,Low,1.06,0,0,1,Thane & Beyond,Kalyan
220.63,11.39,2.42,0.39,2.15,Residential,20,High,1.24,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
231.45,29.34,5.89,0.95,5.84,Residential,9,High,1.31,0,0,0,Central Suburbs,Lower Parel
232.4,54.56,10.93,3.24,9.44,Residential,122,Medium,0.93,0,0,1,Thane & Beyond,Thane
233.01,25.69,4.99,1.28,3.71,Residential,2,Low,0.95,0,0,0,Eastern Suburbs,Ghatkopar
222.6,17.89,3.4,0.55,3.15,Commercial,39,Medium,0.96,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
229.07,10.17,2.57,1.64,2.46,Commercial,6,High,1.0,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
238.7,33.74,5.5,1.23,5.42,Commercial,6,Low,1.16,1,0,0,Navi Mumbai / Panvel,Airoli
231.01,46.13,6.87,1.72,10.42,Commercial,5,High,1.24,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
230.47,69.25,15.2,5.14,16.51,Residential,196,Medium,1.15,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
229.79,47.51,8.89,1.84,9.81,Commercial,2,High,0.82,0,0,0,Central Suburbs,Lower Parel
231.35,57.73,11.08,4.41,8.17,Commercial,104,Low,1.16,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
227.76,55.38,10.76,3.28,12.82,Residential,4,Low,0.62,0,0,0,Powai & Lakeside,Hiranandani Gardens
227.2,34.5,6.14,1.85,6.06,Commercial,198,Low,0.61,0,0,0,South Mumbai,Malabar Hill
234.83,54.99,9.63,4.52,11.33,Industrial,6,Medium,0.75,0,0,0,Powai & Lakeside,Hiranandani Gardens
228.95,47.21,6.93,2.56,7.67,Residential,22,Low,1.08,0,0,0,Western Residential,Borivali
231.35,65.27,13.62,3.9,16.34,Residential,9,Medium,0.83,0,0,1,Thane & Beyond,Kalyan
231.91,9.7,2.28,0.52,2.7,Residential,93,High,0.93,0,0,1,Industrial / Peripheral,Trombay
221.81,60.22,13.29,3.91,10.74,Residential,7,High,1.21,0,0,1,Industrial / Peripheral,Taloja MIDC
223.8,23.28,6.08,0.83,7.96,Industrial,120,Low,1.14,0,0,0,Western Residential,Kandivali
232.74,17.96,4.16,1.74,4.56,Residential,158,Medium,1.13,0,0,0,Powai & Lakeside,Powai
229.43,31.83,5.68,1.81,5.48,Residential,9,Medium,0.95,0,0,0,Powai & Lakeside,Powai
224.63,47.74,9.45,2.15,8.97,Commercial,4,High,0.61,0,0,1,Navi Mumbai / Panvel,Panvel
240.1,29.75,6.25,1.79,4.72,Residential,2,Medium,0.97,0,0,0,Western Suburbs,Andheri West
226.6,58.86,8.36,2.68,7.86,Residential,4,High,1.19,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
229.25,42.82,5.71,2.23,6.73,Residential,26,Medium,0.74,0,0,0,Western Suburbs,Khar
225.44,68.26,15.24,5.07,16.84,Residential,76,Medium,0.85,1,0,0,Navi Mumbai / Panvel,Airoli
241.73,32.07,7.14,1.75,6.33,Residential,2,Medium,0.96,0,0,0,Western Suburbs,Bandra West
230.69,67.13,13.37,4.57,13.34,Residential,5,Medium,1.2,0,0,0,Western Suburbs,Juhu
217.75,17.36,3.47,0.34,3.53,Residential,4,Medium,0.74,0,0,0,Powai & Lakeside,Hiranandani Gardens
235.83,40.05,6.19,1.26,6.68,Residential,10,Low,1.13,0,1,0,Thane & Beyond,Dombivli
229.47,36.72,7.85,1.28,7.06,Residential,177,Medium,1.2,0,1,0,Thane & Beyond,Bhiwandi
234.89,38.98,7.16,1.37,5.25,Residential,3,Medium,1.23,0,0,0,Western Suburbs,Andheri West
227.12,35.46,6.33,1.04,6.2,Residential,125,High,0.62,0,1,1,Industrial / Peripheral,Taloja MIDC
226.86,39.98,5.99,0.91,5.33,Residential,4,Low,1.12,0,0,0,Eastern Suburbs,Mulund
230.78,6.59,1.29,0.24,1.11,Residential,78,Low,0.86,0,0,0,Powai & Lakeside,Kanjurmarg
233.31,37.69,4.83,2.17,4.39,Industrial,3,Medium,0.6,0,0,0,Powai & Lakeside,Powai
229.65,67.93,14.66,4.58,16.52,Commercial,68,Medium,1.09,0,0,0,South Mumbai,Marine Lines
230.3,52.97,7.97,3.35,7.09,Residential,73,High,0.53,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
235.61,22.03,5.94,0.74,6.08,Residential,138,Low,0.61,0,0,0,Western Residential,Borivali
223.26,49.14,11.35,3.53,14.35,Industrial,28,Medium,1.43,0,0,0,Western Suburbs,Andheri West
236.39,37.73,7.51,1.86,6.93,Commercial,14,Low,0.83,0,1,0,Thane & Beyond,Bhiwandi
228.79,53.8,12.58,3.21,12.93,Residential,12,Low,1.25,0,0,0,Powai & Lakeside,Kanjurmarg
233.93,6.75,2.02,0.22,1.63,Residential,3,Medium,1.29,0,0,0,Powai & Lakeside,Hiranandani Gardens
225.09,6.25,1.17,0.29,1.42,Residential,42,Low,0.73,0,0,0,Western Residential,Borivali
227.55,56.61,11.09,3.04,13.04,Commercial,157,High,0.8,0,0,0,Central Suburbs,Dadar
237.6,58.68,11.28,3.84,12.71,Industrial,256,Medium,1.19,0,0,0,Western Suburbs,Santacruz
228.12,56.9,8.7,2.58,9.46,Residential,2,Low,1.15,0,0,1,Industrial / Peripheral,Mankhurd
236.75,11.6,4.17,0.86,3.85,Residential,2,High,0.97,0,0,0,South Mumbai,Girgaon
238.71,42.65,9.37,2.06,7.41,Residential,15,Medium,0.99,0,0,0,Western Suburbs,Andheri West
231.55,9.88,1.55,1.35,1.53,Residential,4,Low,1.08,0,1,0,Navi Mumbai / Panvel,Airoli
236.65,53.34,12.46,4.95,12.47,Industrial,20,Low,0.91,0,0,0,Central Suburbs,Ghatkopar
221.28,50.57,9.51,1.33,8.81,Residential,196,High,0.76,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
231.45,10.48,3.84,0.96,5.17,Residential,3,Low,0.91,0,0,0,Powai & Lakeside,Kanjurmarg
233.82,67.71,14.25,2.38,15.49,Residential,24,Medium,1.15,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
236.94,32.12,5.0,1.62,5.9,Commercial,2,Low,1.05,0,0,0,South Mumbai,Malabar Hill
218.74,55.34,10.3,2.12,9.51,Residential,131,Low,1.03,0,0,0,Western Suburbs,Bandra West
231.55,43.71,7.54,1.11,4.88,Residential,130,Medium,1.07,0,0,0,Western Suburbs,Bandra West
